Section,Title,Date,Time,Authors,URL,Content
photo,In Photos | Santa Barbara Women's March,19-Jan-19,11:32 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-01-19/in-photos-santa-barbara-womens-march/,"Hundreds gathered in downtown Santa Barbara Saturday morning for the annual Women's March.†Check out some of the pictures below: This slideshow requires JavaScript.
Print This slideshow requires JavaScript. I hope they disavowed Farrakhan. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos: Dreamville's Bas,27-Jan-19,10:11 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-01-27/in-photos-dreamvilles-bas/,"This past Friday, Dreamville's very own Bas threw down a soulful, passionate, and electrifying show at Santa Barbara's Velvet Jones, courtesy of ENT Legends. Accompanied by an entourage of local California rappers, Bas took Santa Barbara locals for a ride on his Milky Way Tour.  Opening for him was Correy C, an LA bred rapper who has collaborated on many past Dreamville projects such as ""Pinball II""ù by Bas and the Dreamers II song ""Grow""ù by Cozz. He riled up the crowd with heavy raps reminiscent of Atlanta trap music, setting the energy for the following act.  Next came Innanet James, a lyrically endowed rapper who hit the bones with his smooth choruses and crushing delivery that picked up momentum with every verse. He effortlessly showed that trap lyricism isn't the only thing that can get the neck banging.  Following Innanet James was Berkeley, California rapper Rexx Life Raj, whose poignant and critical bars bring to light topics that cry for recognition over stirring R&B melodies. A funny and charming personality, he eased the anticipation by introducing the main act, Bas, the Sudanese rapper from Queens, New York.  Signed to J. Cole's Dreamville Records, Bas's third studio album, Milky Way, was released on August 24th, 2018. The album revolves around the topic of self-love and ""searching for ground""ù. During his set, Bas's wistful verses brought about a sense of longing and melancholy on songs like ""Night Job"" and ""Dopamine""ù. His more spirited temper delivered the heat in songs like ""Methylone""ù and ""Mook in New Mexico"", drawing out the screams and chants of the die-hard fans in the crowd. He knew when to slow it down and pick it right back up, engaging the crowd with the intensity and depth of a black hole, a force befitting of the Milky Way Tour. All photos by Siavash Ghadiri / Daily Nexus Article courtesy of Edwin Calzada Nguyen Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos: Dreamville's J.I.D,1-Feb-19,9:39 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-02-01/in-photos-dreamvilles-j-i-d/,"On January 30, less than one week after Bas's performance at Velvet Jones, Santa Barbara became home to another Dreamville artist, J.I.D. Thanks to AS Program Board, UCSB students & Santa Barbara locals received an intimate yet galvanized performance from†Andre Power†and†J.I.D†at The Hub. J.I.D is currently promoting his second studio album,†DiCaprio 2, on the†Catch Me If You Can Tour.†His last performance in Santa Barbara was last year at Velvet Jones, on the†Never Had Sh!t Tour, alongside fellow Dreamville artists EARTHGANG, Chaz French, Lute, and Mereba. This slideshow requires JavaScript. Siavash Ghadiri / Daily Nexus
"
photo,In Photos | The Morning After The Storm,2-Feb-19,8:36 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-02-02/in-photos-the-morning-after-the-storm/,"As the worst of the storm passed, UC Santa Barbara and Isla Vista woke up Saturday morning to dozens of fallen trees. Some damaged vehicles and buildings on campus while others hit homes in I.V.; one even crashed into the Isla Vista Foot Patrol.  Nexus photographers and reporters reported fallen trees by the main Housing, Dining & Auxiliary Enterprises building, the Thunderdome, Mesa Parking 18, Buchanan Hall, the Recreation Center and the Associated Students Annex.  Check out some of the photos†captured below: This slideshow requires JavaScript.
Print This slideshow requires JavaScript. Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos | Santa Barbara International Film Festival,17-Feb-19,7:27 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-02-17/in-photos-santa-barbara-international-film-festival/,"The 2019 Santa Barbara International Film Festival was held between Jan. 30 and Feb. 9. Check out some of the photos captured by Nexus photographers below: This slideshow requires JavaScript. Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos | 11 Minutes For 11 Years: Youth Climate Strike Takes Over Arbor,15-Mar-19,2:02 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-03-15/in-photos-11-minutes-for-11-years-youth-climate-strike-takes-over-arbor/,"On Friday, more than 60 people gathered in the Arbor at UC Santa Barbara as part of a worldwide protest known as the Youth Climate Strike. The 11 a.m. strike, protesting†the October announcement that the world has just over a decade to get climate change under control, lasted just over 30 minutes. During the event, the†group also†called for California Senator Dianne Feinstein and the Santa Barbara County Board of Supervisors to wholeheartedly endorse the Green New Deal. One of the leaders of UCSB's strike†was Rose†Strauss, a third-year UCSB student who went viral last year after a politician called her ""young and†na√Øve""ù for asking about his campaign contributions from fossil fuel executives. ""With eleven years left to stop climate change, our leaders, who claim to represent us, have still not endorsed the Green New Deal: the only solution we have to climate change that addresses the scale and scope of the crisis in the way that science and justice demand,""ù said a statement posted to the event's Facebook page. ""Failing to take action on this crisis is a death sentence for our generation. When we strike, we will send a clear message to people in power that if they can't do their jobs and protect the people of this country, we won't do our jobs or go to school.""ù Check out some of the photos Nexus photographers captured below: This slideshow requires JavaScript.
Print This slideshow requires JavaScript. Hmmm""¶ I wonder if protesting at the Gaviota refinery, or, at a car dealership might have had more impact.   Kinda preaching to the choir here. Very nice of them to also honor our first Afro-american president, who was elected 11 year ago! Go get em  goyim! All of these proposed measures are meaningless unless we decrease our population. Yet,the government ( US, and California in particular give) give free stuff to people who continue to have large families. I am awaiting the calls of racist as I point out that the group having the largest birth rate in SB county, according to health dept statistics in Hispanic. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos | MSA Hosts Vigil in Solidarity With Muslims of New Zealand,18-Mar-19,3:44 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-03-18/in-photos-msa-hosts-vigil-in-solidarity-with-muslims-of-new-zealand/,"On Monday, UC Santa Barbara's Muslim Student Association held a vigil honoring the 51 victims of the terrorist attack that happened in New Zealand last week. Over 200 people were in attendance; speakers included members from the Muslim Student Association and the UCSB administration. Nexus photographers took photos of the vigil, which can be viewed below: This slideshow requires JavaScript.
Print This slideshow requires JavaScript. Comments are closed. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos | AFSCME & UTPE Hold One-Day Strike,21-Mar-19,4:32 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-03-21/in-photos-afscme-utpe-strike/,"On Wednesday, two of the University of California's unions ""ì American Federation of State, County and Municipal Employees 3299 and the University Professional and Technical Employees ""ì held a one-day strike. The unions have been negotiating new contracts with the UC since 2017; both parties have yet to come to an agreement. This was the third strike from union workers that the UC has seen within the past year. Check out photos of the strike captured by Nexus photographers below: This slideshow requires JavaScript.
Print This slideshow requires JavaScript. If they stopped making absurd demands and negotiated we would have these strikes.  All the other Unions were able to get contracts but not selfish and greedy UPTE and AFSCME 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
photo,In Photos | Deltopia 2019,9-Apr-19,11:47 PM,['Daily Nexus Photography'],https://dailynexus.com/2019-04-09/in-photos-deltopia-2019/,"The annual I.V. holiday was upon us this past weekend, and while the wild nature of Deltopia has diminished in recent years, the sense of community and inclusiveness has only grown. Daily Nexus†photographers captured this year's celebrations, available in the gallery below. This slideshow requires JavaScript. Photographs by Sicheng Wang, Leonard Paulasa, Angelica Banks and Siavash Ghadiri.†
"
photo,"In Photos | The Warm Up, with JPEGMAFIA & TroyBoi",10-Apr-19,12:54 AM,['Daily Nexus Photography'],https://dailynexus.com/2019-04-10/in-photos-the-warmup-with-jpegmafia-troyboi/,"Thanks to Associated Students Program Board and UC Santa Barbara, this year's Gaucho-exclusive event started with American rapper JPEGMAFIA, who opened for UK trap-EDM artist TroyBoi. The Warm Up and Deltopia take place on the same day each year during the first Saturday of spring quarter. All photos by Siavash Ghadiri, Daily Nexus Photo Editor
"
