Section,Title,Date,Time,Authors,URL,Content
daily-stench,Breaking: Literally Nobody Tried To Bribe Their Way Into UCSB,13-Mar-19,4:20 AM,['Hannah Jackson'],https://dailynexus.com/2019-03-13/breaking-literally-nobody-tried-to-bribe-their-way-into-ucsb/,"Nexus File Photo† In a shocking scandal, it was revealed that the United States Department of Justice has charged 50 people in six states for paying bribes for entry into elite universities. These bribes helped otherwise unqualified children of wealthy business titans, Hollywood celebrities and other various rich motherfuckers to get into schools like USC, UCLA, Stanford and Yale, amongst others. † This scandal has been aptly dubbed Operation Varsity Blues, in which wealthy parents paid off college entrance exam administrators and coaches to secure their dumbass kids a spot in a university they would otherwise never earn.  In a news conference this morning, when addressing the complexities of the situation, FBI agent Brett McKassen was asked by a Daily Nexus reporter whether there was any evidence of parents trying to bribe UCSB officials. Hell no,ù McKassen said with a snort. Does UCSB have any D1 sports? Seriously, I couldn't name a single coach to bribe if I tried.ù  McKassen also noted that literally nobody gives a shit about UCSB's standing as No. 5 public university in the nation.  Listen, this No. 5 ranking is nice and all, but let's be honest: no one cares. These people aren't going to college to go to public school. Let alone the fifth-best public school,ù McKassen concluded. While it is very upsetting that UCSB can't be a part of this rockin' scandal, at least we can take solace in the fact that the university admits a ton of other totally unqualified people who ride the coattails of their parents' money and privilege through college! Shout out to the uber-wealthy out-of-state students with shit GPAs who get in solely to pay higher tuition and the Greek life members whose ability to pay exorbitant dues grants them access to all of the tests they'll ever need for the rest of undergrad. Hannah Jackson is a third-year majoring in ethics. Her parents gave $5 million to the school the year before her admission, which is very legal, thank you very much. 
Print lol im an out-of-state student and was valedictorian of my high school and have met tons of students here from CA who got in but are dumb af so that part is very inaccurate. k thx. Lol someone's insecure Chill it's satire also, out of state students have to have a higher minimum GPA for admission, don't get their honors courses calculated in their GPA, AND the UC's prioritize admitting California residents. Look up some facts before you shit on out of state students. In California, nearly every high school student applies to at least one of the UC's. Even if every single student that applies from one California High school is qualiified to go to UCSB, only a handful will get in because they simply can only let so many people in from one school or region. Now with out of state students, they might be the only one applying to the UC at their entire school, or at the very least, 1 of just a few. This means that your chances of getting in from out of state are immensely higher, even¶†Read more ª funny ha ha. why not follow the well lit path? Hahaha major props to the author, this was epic! There's some pretty dumb, spoiled liberal kids here, just saying. Morons that can name Vodka but don't know who the first president was. Yeah, you're so woke loser leftist weirdos. Damn if her parents donated 5 mil she could have gone to SC or Stanford. But I get it, the beach is so pretty that's why I attended and not for the fact that SB is a top ranked research schoolüòÇüòÇüòÇ a part*** not apart. Made my day *a part, not apart Fees for sororities and fraternities are not that exorbitant. Living in a sorority house including dues and meals is cheaper than just laying rent in a regular IV apartment. Also, using previous years' tests to study for this year happens outside the Greek system, and professors have gotten wise and don't use the exact same thing anymore. This started out really funny, though. How they allowed you to post this monstrosity of a story is beyond me. FIRE THIS IDIOT 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,Chad Simpleton's Isla Vista Restaurants Review,29-Mar-19,4:20 AM,['Chad Simpleton'],https://dailynexus.com/2019-03-29/chad-simpletons-isla-vista-restaurants-review/,"Nexus File Photo Food, we all need it. Restaurants, we've all been to them. IV, definitely has òem. This cesspool of debauchery and dank memes is full of the best fucking foods to cure everything from a hangover to heartbreak upon realizing it's not two for one night at Sharkeez. I hate when it's not two for one night, it really wrecks the constant buzz I try to have downtown, or everyday, if I'm being completely honest.  † BAGEL CAFE Rating: 6/5 Chads  This is where you go Friday morning to see who slept with whom post-Uber ride from downtown †because, let's face it, who actually makes it all the way to the bus home? This place is worth it if you get a plain bagel because 1) even that is delicious at this low budget hipster hideaway and 2) you get to see your friends who heavily fucked-up the night before and ridicule them.  † IV DELI Rating: 4/5 Chads This safe haven is literally the Mecca of all foods in any given situation. It could be midnight or nine in the morning î you can still order the dankest of wings from this palace. Order the Fat Gaucho at 4 p.m., regret doing that, then finish the rest because it's midterm season and you know you can't hate yourself any more than you already do,so why not follow through. IV is not the land of quitters and, as most of us know all too well, spitters are quitters.  † FIRE AND ICE  Rating: 3/5 Chads Food is great, but the atmosphere is somewhere between a mortician's office and your weird Uncle Ted's home office. I lost my boba virginity here, so it will always hold a special place in my heart. I will say, longer hours would be nice, as I could use a little pick-me-up after I've drunkenly dressed up like a depraved minister for a shotgun wedding themed gathering î a boy can dream, right? † FREEBIRDS Rating: 5/5 Chads  The nachies are great, the òrittos are perf, it's, like, so dank you cannot EVEN imagine. Sorority girls and drunk dude named Brock flock to this IV landmark. The only thing that could make this more srat would be some Vitali, which most of us already have in our liver by the time we get there. † WOODSTOCKS  Rating: 4/5 Chads Would be perfect, but one time a dude pooed himself on the ground directly in front of me. I did get free champagne, however, and proceeded to get blasted on a Sunday so¶ might have to add another Chad to this just for that. † 7-Eleven Rating: 7/5 Chads It's Amal's favorite, so it's gotta be fyre. Oh, too soon?  † BUDDHA BOWLS  Rating: 5/5 Chads  Makes me feel like my energy level is something of a nice satin, maybe a mild tangerine. Oh wait, that's my aura not my energy level.  † THAT NEW SUSHI RESTAURANT THAT OVERTOOK THE KNOCK-OFF ITALIAN PLACE Rating: -1/5 Chads  I couldn't get any service here. I literally had no clue what to do, and I wasn't even on shrooms that day.  † † Chad Simpleton was most disappointed that there were no chicken nuggies at any of these dining establishments. 
"
daily-stench,Sorority Girls Exclusively Comment Mom and Dadù on Pictures of Unstable Relationships Only,29-Mar-19,4:20 AM,['Tess Karls'],https://dailynexus.com/2019-03-29/sorority-girls-exclusively-comment-mom-and-dad-on-pictures-of-unstable-relationships-only/,"Courtesy of PxHere We all know that one couple that's consistently off and on. The guy frequently likes other girls' pictures on Instagram and the girl keeps getting fucking pissed. Despite the evident toxicity of their relationship, the guy stays with the girl because it's marginally easier than swiping through Tinder all day, and the girl stays with the guy because he gives her a false sense of superiority over the single girls of I.V. î and because he gives her consistent dick.  My friends all hate her,ù one such guy said when asked about the status of his relationship, but she has a fat ass so I think I love her.ù Through all of this, the girl's sorority sisters routinely comment mom and dad!!!ù on all her Instagram pictures featuring her beloved boyfriend, unknowingly providing the only taste of stability that the relationship would ever experience.  However, this comment should not be taken lightly. Behind every mom and dadù comment is the painstaking process of choosing between mom and dadù or the other tempting options including (but not limited to) three flame emojis, literally how are you realù and ugh STUNNING.ù They're perfect for each otherù, the girl's little gushed beneath a photo with upwards of 300 likes. She then expands on the flattering Instagram comment: He always picks her up and drops her off from his house on 68-block when they hook up, and he only fucks girls outside of her pledge class when they're broken up!ù And to think women complain that chivalry is dead! I mean really, what more could a girl ask for?  † Tess Karls leaves the best Instagram comments on her friend's photos.
"
daily-stench,UCSB Establishes Bike School for Student Bikers Prone to Accidents,1-Apr-19,4:20 AM,['Emma Demorest'],https://dailynexus.com/2019-04-01/ucsb-establishes-bike-school-for-student-bikers-prone-to-accidents/,"Nexus File Photo An influx of horrific bike accidents (in which many took to Free & For Sale to voice their grievances and describe the gory details of their injuries) has prompted local UCPD to implement the W.E.A.K. program, Wheels for Exceptionally Aggressive Kids. Much like C.A.S.E., W.E.A.K. aims to implement a month-long training course for those involved in more than one bike-related accident.  Students fined and enrolled in W.E.A.K. are reportedly mandated to attend Sunday courses where, through various PowerPoints, they learn correct biking hand gestures and correct biker's etiquette. Additionally, those in the program are required to install training wheels on their bikes for the duration of the course.  Embarrassing? Not really, why would you say that?ù says W.E.A.K. sophomore Lewis Travolsky. At first, sure, I hated the training wheels more than anything, but I'm learning to appreciate the stability they provide. Plus, they force you to go slow, so it's become kind of meditative.ù  It should also be noted that participants are required to fasten a large, green reflective sign with W.E.A.K.ù spray painted across the surface. This, as told by UCPD, is said to reduce crashes and accidents during night biking, the most dangerous of all biking types.  Samira Sahan, a third-year, was mandated to attend the program after her fourth bike accident this year, one of which shattered both an iPhone and the pride of a particularly masculine baseball player involved.  Do I like the training wheels? No, no I don't. I'm just hoping there's a cool T-shirt at the end of this.ù Sahan stated.  Nexustentialism hopes the W.E.A.K. program enhances bike safety on campus and promotes strong, confident W.E.A.K. participants in the future.  † Emma Demorest is a second year writing and literature major who has never gotten in a bike accident mostly because she refuses to ride her own. 
"
daily-stench,Student Health Now Fully Staffed by Plague Doctors,2-Apr-19,4:20 AM,['Ariana Marmolejo'],https://dailynexus.com/2019-04-02/student-health-now-fully-staffed-by-plague-doctors/,"Ollie Tabooger / Daily Nexus In an effort to save money at the direct and immediate expense of student wellbeing, Student Health Services is pleased to announce that they have replaced all physicians and trained medical professionals with plague doctors.  The cane-wielding, bird-beaked mask-wearing, goggled employees came all the way from medieval Europe just to work with students in sunny Santa Barbara! Despite the fact that they have no real medical experience, lack proper training and, in their heyday, were often described as second-rate,ù they actually provide the exact same level of care as the regular, old Student Health doctors for only a fraction of the cost. Furthermore, since they aren't real doctors, there is no longer any need for student health insurance, so the program has been axed. Due to this strategic move, UC Santa Barbara has efficiently cut 95% of the cost it takes to run SHS. I went in to get treated for mild allergies and I was horrified,ù second year sociology major Billy Wilson recalled. My plague doctor recommended bloodletting then asked me if I needed him to be witness to my last will and testament.ù Additionally, the pharmacy has been replaced with Ye Olde Apothecary. They offer various plants, rocks, frogs and other natural elixirs made in-house, all designed to help treat numerous afflictions such as consumption, mania, demon-possession and more consumption. If a student gets a cold, they will no longer be sent home with a plastic bag filled with a single cough drop, but rather a cloth sack filled with herbs, straw and spices to help ease malaise. While on his lunch break, new hire and plague doctor Alistair Clarke stopped by the Nexus to chat about his qualifications and passion for the medical field. Though I doth not has't a f'rmal education, I doth possesseth a copious amount of myrrh and leeches to aid me in mine own profession.ù  When asked to elaborate on his experience, Clarke said, I cometh from a longeth line of plague doct'rs who is't all hath lived to the ripe age of childbirth, so I knoweth what I am doing.ù While the university was prepared with proactive communication measures for the expected student backlash to this massive change, students have been shockingly silent.  I mean, yeah, the plague doctor was scary, but he wasn't too different from any other doctor I've seen at this school,ù Billy Wilson concluded. In his final statements to the Nexus on the wellbeing of his patients, Clarke stated, I doth not careth.ù Though when commenting on his new job at UCSB, Clarke did make a point to note that th're is significantly less dysent'ry h're.ù † Ariana doest not recommendeth any of these options ov'r real medicine.
"
daily-stench,"Student Curbs Coke Addiction, Crediting Rush He Gets from Submitting an Assignment 30 Seconds Before Deadline",3-Apr-19,4:20 AM,['Katherine McCabe'],https://dailynexus.com/2019-04-03/student-curbs-coke-addiction-crediting-rush-he-gets-from-submitting-an-assignment-30-seconds-before-deadline/,"Ollie Tabooger / Daily Nexus Clint used to be the guy that slipped off to the bathroom every 30 minutes or so. Clint's parents kept asking him where all his money went and why he needed to pick up extra shifts at Albertsons. Clint even sank to the level of posting pictures of his nosebleed on Snapchat, hoping to become the next Edgy White Boy of the Month. Clint is that guy no more.  How was he able to curb his addiction to cocaine, you ask? We spoke with Clint in an exclusive interview. Here's what he had to say: So, like, I'm broke, and I hadn't had any blow all day. It's 11 p.m. and I'm like shit, okay, at least this horrible day will be over soon. I get paid tomorrow. And then it happens. I get a text from my buddy, and he's like òYo, did you do your geography assignment?' And I'm like holy shit, no, I didn't. So, I log into GauchoSpace and get started,ù Clint recounted. I see the deadline is 11:45, and then it happens. The rush. The moment of clarity. My hands start shaking even more than that one time I had six Yerbs. It was the most intense feeling, kind of like being on a Bird after one too many Four Lokos. I finish the assignment, my whole body is trembling. It's 11:44 with 28 seconds left. I click submit. I transcend the corporeal realm. I'm astral projecting. It was, like, insane, dude. I saw that I had a phil paper due the next night and I did the same thing. Feels amazing. Texted my plug I was done. I don't know why more people don't do this,ù Clint said enthusiastically. Our successfully rehabbed Clint is now on academic probation. † Katherine thinks addiction is a very serious issue. If you need help, please reach out to CAPS or the National Drug Help Hotline at 1-888-633-3239.
Print You could always just do both. 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,Campus Crisis: Storke Tower Goes Flaccid,4-Apr-19,4:20 AM,['Max Myszkowski'],https://dailynexus.com/2019-04-04/campus-crisis-storke-tower-goes-flaccid/,"Ollie Tabooger / Daily Nexus Eyewitnesses have reported that Storke Tower, the proud phallic symbol of UC Santa Barbara, has ì devastatingly ì gone flaccid. The 175-foot-tall tower, which was first erected in front of the University Center in 1969 (nice), may be a little tired, experiencing a bout of performance anxiety or might just not be in the mood right now. Speculations about what may have caused the once rock-hard monolith to go limp have already begun to circulate amongst the student body. The little guy is going on 50 years old; it's not uncommon for things like this to happen at that age,ù empathized one onlooker. Some well-meaning students have dedicated themselves to helping the tower get back up to its old, skyward-stretching self. Efforts have included the likes of sensual dances, virgin sacrifices and even a matchmaking attempt between Storke and the foxy little air traffic control tower of the nearby Santa Barbara airport. Sadly, these efforts have yet to arouse the landmark, and the rigidity of the tower has continued to steadily decline. The Nexus reached out to experts in the engineering department for comment on the structural integrity of the rapidly deflating campanile but were met with blank expressions as they had never seen anything of this sort and didn't know enough about romancing to produce a solution. They did, however, mention that without the Tower's phallic stature radiating sexual vibes across campus like radio waves, UCSB's hotness ranking was dropping by the second. Some students, however, have embraced the Tower's new, flaccid state, citing beliefs that the Tower shouldn't be held to a higher standard than anyone else. Supporters have even gathered under the tower to protect its right to relax for once, calling for more realistic expectations of our architecture. Sporting signs claiming soft is the new sexy,ù these individuals urge us to accept and love our campus phallus unconditionally. Hell, I spend most of the day flaccid. It's only fair to give Storke Tower a break every once in a while,ù offered one protester beneath the sagging spire.  God knows I'd be hard pressed to keep a stiffy day in and day out, outside even in the pouring rain,ù offered another student, completely unprompted. As of now, an order has been placed for a massive ViagraÑ¢ to help rectify Storke's posture, but until it arrives, it's up to the students of the hottest UC campus to arouse our most Freudian landmark. † Max Myszkowski wants to know: What makes you flaccid?
Print Brilliant. Love your humor. I know I'm late, but whatever! This is really funny and I love the writing. love the photoshop! so funny! iconic! 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,"Starbucks Runs Out of Non-Dairy Milk, Chaos Ensues",5-Apr-19,4:20 AM,['Jordan Curiel'],https://dailynexus.com/2019-04-05/starbucks-runs-out-of-non-dairy-milk-chaos-ensues/,"Nexus File Photo Tragedy struck Isla Vista last week, administering a blow to the student population right in the heart of their most coveted and vital survival tool: coffee.  Distraught with the anticipation of the truth bomb about to be dropped, one barista bravely stepped out from behind the safety of the counter and made the announcement that Starbucks had run out of soy, almond and coconut milk.  Face after face down the line of customers transformed into a different stage of grief as the shock set in and panic began. Shrieks and sobs rang out around the cafe and pleas to various deities could be heard all throughout Isla Vista. One poor soul even collapsed in a fit of hysteria and could only be resuscitated when a caramel latte was wafted under her nose. The scene could only be described as chaos.  A venti half-caf double shot macchiato, extra sweet,ù Madeline A. said, bravely holding back tears. With almond milk. I get one every day, hot in the winter and iced if it's sunny.ù  Being one of the victims, Madeline formed a Facebook support group for those affected by this crisis, with three others whom she met when a barista called out Maddieù and all four of them went up to grab the same drink.  As reliving the horrific incident reduced Madeline A. to tears, Maddielyne B. approached to take over, holding her hand for comfort.  We just want to be there for other girls in this time of need and have even taken it upon ourselves to start researching replacements for almond and coconut milk.ù Maddielyne B., a third year studying environmental biology, has since been trying to create her own solutions.  I squeezed as many other kinds of nuts as I could, but somehow I can't figure out how to get milk to come out of them.ù  Nearly hospitalized after an existential breakdown, Maddyleighn C. sat wrapped in a shock blanket and recounted the traumatizing event between shaky breaths. She hasn't had milk from a real cow since the fifth grade, proudly spearheading the nut-based milk craze before it was cool to be vegan.  I just have no idea how I'm ever going to get through a whole day of class without my coconut milk extra foam chai latte,ù she murmured with glazed eyes. How can they expect me to order a new drink? I've spent years perfecting that one. There will never be another.ù  As her fellow victims consoled her, a barista chimed in from behind the glass pastry case. You're not lactose intolerant and you haven't been vegan for two years, you could just drink regular milk.ù  Shut up, Chad! You don't understand, I'm in a crisis here!ù Maddyleighn C. exclaimed back. She then went on record to explicitly state that she is not okay. It's honestly fine,ù says Madeiqghlleiynne D. I'll just go to Caje. They never spell my name right on the cups here anyway. Always forget the silent Q.ù  The Starbucks has issued a formal apology to their customers including polite directions on exactly where the afflicted customers can shove their almond milk. If you or a loved one has been affected by this travesty, our hearts go out to you and we at Nexustentialism wish all the victims a speedy, dairy-free recovery.  † Jordan Curiel drinks seven lattes a day and puts non-fat milk in every single one of them.
"
daily-stench,Breaking: Deltopia Moved to Fortuna! Rebranded as Fortuna-topia,5-Apr-19,4:20 AM,['Billy McFartland'],https://dailynexus.com/2019-04-05/breaking-deltopia-moved-to-fortuna-rebranded-as-fortuna-topia/,"Courtesy of SBSO In an emergency meeting last night, Associated Students declared that Deltopia will be moved to Fortuna Lane in order to avoid the increasing police presence seen over the last couple years.  The cops are just sending these really bad vibes on a very special day, you know?ù one anonymous source said.  Just a lot of toxic energy. We have no choice but to switch locations to confuse the cops.ù Fortuna residents were left shell-shocked when word of the declaration spread throughout the street. What the actual fuck?ù Fortuna Lane resident Monty Burr said. There's more trees than people that live on this street. This is a place of serenity and tranquility, and now we're going to have a bunch of freshmen stampeding up and down the block looking for shitty vodka.ù The decision to move Deltopia to Fortuna Lane was made after a special slate of three finalists for the new location was presented. This has not been confirmed, but Nexustentialism learned from sources that Stab-topiaù on Abrego Road was vehemently rejected, while Costco-topiaù in Aisle 25 of the Goleta shopping center was very seriously considered.  Fortuna Lane residents and Isla Vista Food Cooperative employees expressed concern about not being able to properly churn their nut butter in peace with the impending crowds. It all came down to outdoor facilities and people not getting stabbed, and that's why Fortuna was chosen,ù said Nexustentialism's Associated Students source. Only time will tell if Fortuna-topia will be a hit, or if the cops will ruin that fun too. † Billy Mcfartland is excited to hear Old Town Road 21893972130-89123 times tomorrow.
"
daily-stench,Deltopia MIPs Ranked,8-Apr-19,4:20 AM,['Katie Methyl\u200benedioxy\u200bmethamphetamine'],https://dailynexus.com/2019-04-08/deltopia-mips-ranked/,"Nexus File Photo Everyone knows that Deltopia is like Christmas for cops, but instead of gifts, they're giving out Minor In Possession (MIP) tickets. Though most noobs get an MIP for alcohol possession, we here at Nexustentialism encourage Isla Vista residents to shoot for the stars and earn MIPs for more worldly endeavors.  † 1. MIP for Meth: Getting an MIP for meth earns you major bragging rights. You've gone way above and beyond the call of duty of just a simple alcohol charge. You are hardcore and are committed to the party lifestyle. You deserve to bully everyone else because you're a certifiable badass.  † 2. MIP for Cocaine: Cocaine is pretty rad, but it's no meth. You're definitely still pretty dedicated to the Deltopia lifestyle and getting an MIP for being super coked out is a great way to let everyone know.  † 3. MIP for Molly: An MIP for molly is steeping into uncool territory. If you get an MIP when you're rolling, everyone will just assume that you couldn't hang during Troyboi.  † 4. MIP for Weed: If you get an MIP for weed, you've essentially just let everyone know that you're a huge dumbass. Like, honestly, how high do you have to get called out on it? Everyone's just gonna know that you just smelled way too dank in line at Blaze and that the cops sniffed you out.  † 5. MIP for Alcohol: An MIP for alcohol is super lame, but at least you're in good company with the 800 other freshmen and out-of-towners who got way too crunk and were picked up by the cops when they sat down on the curb.  † Katie Methylãenedioxyãmethamphetamine has an MIP for heroin and therefore outrank all of you. See you in court, losers!
Print i thought MIP was wacking off in public i thought MIP was wacking off in public 
            Choked by their cap tassel during a graduation photoshoot           
            Accidentally daps the Chancellor up as they receive their diploma           
            Decided to skip commencement to go day drink on Del Playa           
            Ugly crying so hard they drown out ""Pomp and Circumstance""           
            Posing on stage like there's a model scout in the audience (there was)           
            Can't make it up the steps due to the sheer amount of cords, stoles, and leis           
            Couldn't decide on a grad dress so they showed up in pajamas under their gown           
            Showed up to commencement high and suffering from horrendous munchies           
            Somehow juggling the 15 ceremonies required for their triple major           
            Graduated with a 5 year plan, chronic anxiety, and a great internship           
            Reading Kafka in the audience in hopes of an honorary English degree           
            had their graduation photos taken in the lagoon to be different          "
daily-stench,Medieval Man Causes Trouble at Deltopia,8-Apr-19,4:20 AM,"[""L'rd Walt'r""]",https://dailynexus.com/2019-04-08/medieval-man-causes-trouble-at-deltopia/,"Ollie Tabooger / Daily Nexus Holla cater-cousins! òTis I, L'rd Walt'r de Bolbec, coming to thee liveth from the 68 block of Del Playa f'r an occasion hath called Deltopia! I has't hath heard it is quite valorous excit'ment and yond th're art bountiful maidens and mead plenty! Wherefore, coequal just walking through the doth'r of this frat party maketh me feeleth lively and jovial! òTis a grand nonce f'r sure. Behold ov'r th're! what is yond fine young gent doing? Is that gent upside down? Ah, I believeth this is hath called a kegstand. Most gl'rious! I hadst bethought yond the maidens at this party wouldst beest bountiful, but how immodestly these distaff dresseth! Wherefore, I can seeth ankles! Prithee, putteth those folk hence. I shalt has't to base'r mine own eyes so as to not offendeth these kind young ladies. What doest h'r fath'r bethink? If òt be true mine own daught'r hath shown h'r ankles, I wouldst raineth fury down upon mine own household! I loveth deltopia, f'r th're art plenty of fights! I hadst combated this young sir who is't did look at me comical. That gent hadst hath said, Who doth thee knoweth h're?ù and knowing nobody that gent hath tried to kicketh me out, but I me'rly hath reached f'r mine own sw'rd and that gent hath left me high-lone! I wouldst forsooth cometh to Deltopia again, f'r òt is v'ry excit'ment! Mine own goblet hast did remain full the entire party! Th're is plenty of mead to wend 'round. Wherefore, mine own state wouldst loveth this òDeltopia' celebration, as òt is most gl'rious and òt gaveth me plenty of ent'rtainment. Hark, mineth goblet is exsufflicate. òTis timeth f'r anoth'r! † L'rd Walt'r de Bolbec wond'rs wh're the food is. This is a banquet, is't not?
"
daily-stench,I.V. Foot Patrol Declares Martial Law on Deltopia Weekend,8-Apr-19,4:20 PM,['Max Myszkowski'],https://dailynexus.com/2019-04-08/i-v-foot-patrol-declares-martial-law-on-deltopia-weekend/,"Ollie Tabooger / Daily Nexus Due to concerns regarding the drunken rowdiness, tomfoolery and other miscellaneous shenaniganz that have come to be associated with Deltopia celebrations, the I.V. Foot Patrol declared martial law in response to Deltopia weekend. This comes as no surprise to those who have been following Deltopia-weekend police activity over the past several years, as efforts to suppress the inherently chaotic nature of these festivities have steadily grown over time.  This saturnalian event has long stood as a hallmark of the Isla Vista party atmosphere, and its annual reprise awakens the most primordial of party animals within each and every one of its inhabitants, compelling them ìì like bears awakened from a winter-quarter hibernation ìì to prowl the length of Del Playa in search of libations to satiate their carnal thirsts. Unsurprisingly, this festivity has been a subject of interest for the local police force for quite some time now, and they've been relentless in their efforts to quash this celebratory gathering. Though the days of Floatopiaù are far behind us, the essential spirit of the event has remained strong in the face of adversity, refusing to be diminished by beach closures, steadily increasing police presence or the countless ambulance rides incurred as a result of the celebration. We really had no other choice than to declare martial law for the weekend. It's the only way we can keep this community safe during these dangerous times,ù one officer responded while loading a drunk, handcuffed sorority girl into a police van for the 12th time that day. When asked for comment, the sorority girl responded, Uggghhhhh, I juuussssst luuuurve you all sooooo muschhhhhh,ù before collapsing to the ground in a drunken stupor. The National Guard had reportedly been called in to help keep the peace during this tumultuous celebration, and Navy SEAL teams were spotted setting up a makeshift headquarters inside Pardall Tunnel. Considered by some SEALs, the most ambitious operation undertaken in recent memory,ù this undertaking will surely test the utmost capabilities of these elite forces ìì †many of whom were setting up sniper positions atop Storke Tower in order to quickly and efficiently identify any potential mischief posed by Isla Vista's vivacious partygoers. While this totalitarian, militant regime may maintain a firm presence in the area past the duration of the Deltopia festivities, it's important to remember that civil disobedience is the only acceptable course of action to resist this occupation and preserve this sacred tradition for future generations. So, next time you see an intoxicated freshman being loaded into a police van, be sure to give her a salute and thank her for her service.  † Max Myszkowski may or may not have been loaded into a police van. 
"
daily-stench,A Cry for Help: This Man Wears Basketball Jerseys as Shirts,11-Apr-19,4:20 AM,['Bianca Bitchandahalf'],https://dailynexus.com/2019-04-11/a-cry-for-help-this-man-wears-basketball-jerseys-as-shirts/,"Ollie Tabooger / Daily Nexus òTwas a brave, young fellow indeed who stepped out of his front door onto the streets of Isla Vista last weekend, wiping away tears and wearing a Golden State jersey in place of the usual (and preferred by the public), actual shirt. As the ocean breeze struck his now-exposed underarms, wafting the scent of stale marijuana and BO drowned in Axe body spray, our hero puffed out his rather sunken chest to display the jersey as a badge of prepubescent-level cringe factor. This was his swan song, his cry for help, and one look at the polyester drooping from those scrawny shoulders sent us straight in for rescue.  Wishing to keep his name hidden for privacy and also because he's (rightfully) ashamed, the poor fellow recounted a heartbreaking lack of bro-ffection as well as the void left in his soul now that Saturdays are no longer for the boys.  There's never a, òHow you doin, bro?' or a, òWhat's good, my dude?'ù he spoke through manly tears. No òEaten a vegetable?', òDrank some milk?' or òRemembered how to work a shower, lately?' Nothing. The jersey is my last hope.ù What followed was painful and emotional, but eventually we had to bring up the topic of the blue and yellow jersey clinging to his clammy body. Holding the hand of a Nexus/C.A.P.S. liaison, he responded as such: Nah, KD's a fuckin king, dude. LeBron got nothin on him. That's my fuckin' boi right there.ù Translation: When I wear this jersey, I can pretend that it's actually Kevin Durant's strong arms wrapped around me from behind in a supportive embrace for the entire day.ù  Hours of talk therapy and light probing later uncovered that the true cause of his sudden decline had been a vape pen left on the passenger seat of his 2007 Honda Accord during the hottest day of the month, which sparked a fire and melted the whole of the interior. Our hero is staying strong through this profound loss, but at least his dab pen is still safe in his gym bag. Another victim has thus been saved from the clutches of the most unhygienic òclothing' item since the jockstrap, but our work is far from through. Until all the kind-of-sickly-looking basketball jersey boys can walk the streets in normal-ass clothes again, each of us must offer a helping hand. And probably some soap. Maybe even a spliff, if you've got one.  Sometimes I just feel that if I can expose my fleshy upper arms to the world,ù says he, maybe I can expose my fleshy heart, too.ù  † Bianca Bitchandahalf is curious about why guys who wear basketball jerseys casually are so off putting and firmly requests that they all take a collective shower.
"
